exercise_id,id,name_ptbr,name_en,name_fr,instruction_ptbr,instruction_en,instruction_fr,muscle_groups_ids,muscle_groups_nomes,exercise_equipments_ids,exercise_equipments_nomes,exercise_level_id,exercise_level_nome,avoid_health_conditions_ids,avoid_health_conditions_nomes,caution_health_condition_ids,caution_health_condition_nomes,ambiente_permitido,calories,image_url,video_url
ex_183,911d54f8-8d02-4863-ad6a-aaab36315a77,Crucifixo no peck deck,Pec deck fly,Écarté à la machine (pec deck),Abra e feche os braços na máquina peck deck.,Open and close arms on pec deck machine.,Ouvrez et fermez les bras sur la machine pec deck.,chest,Peito (Geral),pec_deck,voador/peck deck,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Obesidade ; Ombro; Pescoço; Pós-parto,Academia,160,,https://drive.google.com/file/d/1Mqv_Lm6oDZQtUaqkfznVLCQjLBthlBgk/view?usp=sharing
ex_184,1da200b2-1568-49c7-b0a9-9c832b56db1a,Supino declinado com barra,Decline barbell bench press,Développé décliné barre,Deite no banco declinado e empurre a barra para cima.,Lie on decline bench and press barbell upward.,Allongez-vous sur le banc décliné et poussez la barre vers le haut.,pectoralis_major; triceps_brachii; deltoids,Peitoral Maior; Deltóides; Tríceps Braquial,bar_fixed_bar; bench,barra/barra fixa; banco,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,185,,https://drive.google.com/file/d/17EgXR_I0-CNHCoVgsqNeZzaHmYr8cdOL/view?usp=sharing
ex_185,e7efb435-3b43-4b32-ae50-8d218b23682f,Push-up explosivo com palmas,Clap push-up,Pompe claquée,Faça a flexão e bata palmas no ar.,Do a push-up and clap hands in the air.,Faites une pompe et tapez des mains en l’air.,chest,Peito (Geral),none_bodyweight,nenhum (peso do corpo),advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,200,,https://drive.google.com/file/d/1VxsWgyVGGyIDJUOBPUeX5KJF5zbyXw5U/view?usp=sharing
ex_186,af7bc2f0-adde-4f60-b804-1a2c821e856d,Burpee com push-up,Burpee with push-up,Burpee avec pompe,"Agache, faça a flexão e volte de pé em salto.","Squat, perform push-up and jump to stand up.","Accroupissez-vous, faites une pompe et sautez pour vous relever.",chest; full_body,Corpo Inteiro; Peito (Geral),none_bodyweight,nenhum (peso do corpo),advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,240,,https://drive.google.com/file/d/1M0-vOosM3EpvZj0DYE1V939IAwIwDDe9/view?usp=sharing
ex_187,5ca7e632-4db5-43ab-99ce-afbb284b0659,Flexão diamante,Diamond push-up,Pompe diamant,Faça a flexão com as mãos juntas em formato diamante.,Do a push-up with hands together in diamond shape.,Faites une pompe avec les mains rapprochées en forme de diamant.,chest; triceps_brachii; deltoids; core,Core (Geral); Peito (Geral); Deltóides; Tríceps Braquial,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,180,,https://drive.google.com/file/d/1gj6ULMGT2oHOgU710UKIkqVJGt3kQEWi/view?usp=sharing
ex_188,ed3757c5-03a5-4903-9fff-f0767f46253d,Flexão isométrica (segurando embaixo),Isometric push-up hold,Pompe isométrique (maintien en bas),Desça e segure a posição inferior da flexão.,Lower and hold the bottom position of the push-up.,Descendez et maintenez la position basse de la pompe.,pectoralis_major; triceps_brachii; deltoids; core,Core (Geral); Peitoral Maior; Deltóides; Tríceps Braquial,none_bodyweight,nenhum (peso do corpo),intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,160,,https://drive.google.com/file/d/14qu54NA7uF7Qcv5e2p_GnaUjoz8WmMct/view?usp=sharing
ex_189,f44b520b-a978-47d3-9d59-d73988304534,Flexão com apoio de halteres,Push-up with dumbbells,Pompe avec appui haltères,Apoie as mãos em halteres e faça a flexão.,Support hands on dumbbells and perform push-up.,Appuyez les mains sur les haltères et faites la pompe.,pectoralis_major; triceps_brachii; deltoids; core,Core (Geral); Peitoral Maior; Deltóides; Tríceps Braquial,dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,170,,https://drive.google.com/file/d/1Y_h9xxUWg78Qe0vEHKQ_WempA05IwgoG/view?usp=sharing
ex_190,14c807a4-4df4-48d5-b212-ff8cc4c5a6bd,Supino inclinado com halteres,Incline dumbbell bench press,Développé incliné haltères,Deite no banco inclinado e empurre os halteres para cima.,Lie on incline bench and press dumbbells upward.,Allongez-vous sur le banc incliné et poussez les haltères vers le haut.,pectoralis_major; triceps_brachii; deltoids,Peitoral Maior; Deltóides; Tríceps Braquial,dumbbells; bench,halteres; banco,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,190,,https://drive.google.com/file/d/1D4iB5s3iGjI9vMlH3bhz9QB00WHG8b9_/view?usp=sharing
ex_191,06a09cad-5da4-422c-af66-be41e6d4539a,Supino declinado com barra,Decline barbell bench press,Développé décliné barre,Deite no banco declinado e empurre a barra para cima.,Lie on decline bench and press barbell upward.,Allongez-vous sur le banc décliné et poussez la barre vers le haut.,pectoralis_major; triceps_brachii; deltoids,Peitoral Maior; Deltóides; Tríceps Braquial,bar_fixed_bar; bench,barra/barra fixa; banco,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,190,,https://drive.google.com/file/d/17EgXR_I0-CNHCoVgsqNeZzaHmYr8cdOL/view?usp=sharing
ex_192,379ce9a9-cfea-4246-b917-7e211f1534a1,Cross over na polia alta,High pulley crossover,Crossover à la poulie haute,Cruze os cabos puxando da polia alta.,Cross the cables from high pulley in front of body.,Croisez les câbles en tirant de la poulie haute.,pectoralis_major; chest; deltoids,Peito (Geral); Peitoral Maior; Deltóides,cable_row,remada baixa,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Academia,165,,https://drive.google.com/file/d/1-RRA4N02yCQHev_GdYUNtZyPUzYHrDib/view?usp=sharing
ex_193,2a86245d-d2d2-42ef-aa1d-8b4379a87d48,Flexão com pés elevados e mãos sobre halteres,Feet-elevated push-up on dumbbells,Pompe pieds surélevés avec haltères,Coloque os pés elevados e mãos em halteres para fazer a flexão.,Place feet elevated and hands on dumbbells to perform push-up.,Placez les pieds surélevés et les mains sur des haltères pour faire la pompe.,pectoralis_major; triceps_brachii; deltoids; core,Core (Geral); Peitoral Maior; Deltóides; Tríceps Braquial,dumbbells; bench; step,halteres; step; banco,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,185,,https://drive.google.com/file/d/1NZSIe-nKC6AgXP46hjKLHIh_jIPfq3BF/view?usp=sharing
ex_194,4ef93daf-a76f-4211-8294-e1056b0f3e8b,Flexão de braço com pegada fechada,Close-grip push-up,Pompes prise serrée,"Faça flexões com as mãos próximas, focando mais nos bíceps.","Do push-ups with hands close together, focusing more on the biceps.","Faites des pompes avec les mains rapprochées, en ciblant davantage les biceps.",biceps_brachii; chest; triceps_brachii; deltoids,Peito (Geral); Deltóides; Bíceps Braquial; Tríceps Braquial,none_bodyweight,nenhum (peso do corpo),beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (sem equipamento); Casa (com equipamento); Academia; Ar Livre,150,,https://drive.google.com/file/d/1FaGLUxpPAvmY1zKZ2RxWx5yAz8Sx9J-u/view?usp=sharing
ex_195,35f4c9a9-bf99-4ad4-afb8-78c5b9dbea7b,Rosca direta com halteres,Biceps curl with dumbbells,Curl biceps avec haltères,Segure halteres e flexione os braços para cima.,Hold dumbbells and curl arms upward.,Tenez des haltères et pliez les bras vers le haut.,biceps_brachii; arms,Braços (Geral); Bíceps Braquial,dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,130,,https://drive.google.com/file/d/1zHUEBQTvXTkk1vydlaWRlNiA1AsAqMI2/view?usp=sharing
ex_196,a3cde055-139c-4823-83c7-6d242b106a74,Rosca alternada com halteres,Alternating biceps curl with dumbbells,Curl biceps alterné avec haltères,Alterne a flexão de cada braço com halteres.,Alternate curling each arm with dumbbells.,Alternez la flexion de chaque bras avec des haltères.,biceps_brachii; arms; forearms,Braços (Geral); Bíceps Braquial; Antebraços,dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,135,,https://drive.google.com/file/d/1bodzOeFKUZymZQkPrlMwVwVPaIyHPt-a/view?usp=sharing
ex_197,e4906fef-5073-4440-85c3-0f9547e6928a,Rosca martelo com halteres,Hammer curl with dumbbells,Curl marteau avec haltères,Segure os halteres em pegada neutra e flexione os braços.,Hold dumbbells in neutral grip and curl arms.,Tenez les haltères en prise neutre et pliez les bras.,biceps_brachii; arms; forearms,Braços (Geral); Bíceps Braquial; Antebraços,dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,140,,https://drive.google.com/file/d/1l5YSJ1l6sXhJIsEOTEXD_h6pgId60MJw/view?usp=sharing
ex_198,cdef7184-60bd-482e-a677-9318bd1b6319,Rosca com elástico,Biceps curl with resistance band,Curl biceps avec bande élastique,Pise no elástico e flexione os braços para cima.,Step on the band and curl arms upward.,Marchez sur la bande et pliez les bras vers le haut.,biceps_brachii,Bíceps Braquial,elastic_band_mini_band,faixa elástica/miniband,beginner,Iniciante,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (com equipamento); Academia,125,,https://drive.google.com/file/d/1kmxCaUkIRqXbk03ZcUdnIt0F82pipBoq/view?usp=sharing
ex_199,d99fb3f0-114a-4874-b57d-e6176ce67c96,Rosca direta com barra,Barbell curl,Curl barre,Segure a barra e flexione os braços para cima.,Hold the barbell and curl arms upward.,Tenez la barre et pliez les bras vers le haut.,biceps_brachii; arms,Braços (Geral); Bíceps Braquial,bar_fixed_bar,barra/barra fixa,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,145,,https://drive.google.com/file/d/1CiEFBIIZnDQNg_HBSaRtfdIx7dSDck5D/view?usp=sharing
ex_200,d7ea988e-047a-44a6-9294-fc771eb63188,ROSCA SCOTT COM BARRA W,Scott curl with EZ bar,Curl Scott avec barre EZ,Sente-se no banco Scott e flexione a barra W.,Sit on a Scott bench and curl the EZ bar.,Asseyez-vous sur le banc Scott et pliez la barre EZ.,biceps_brachii,Bíceps Braquial,bar_fixed_bar; bench,barra/barra fixa; banco,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (com equipamento); Academia,140,,https://drive.google.com/file/d/1rcDeL3jaDGsEcCCyEjISitg5TP6_hllt/view?usp=sharing
ex_201,d39e8f42-7f82-4c43-a05d-81bde2746f67,Rosca concentrada,Concentration curl,Curl concentration,"Sente-se, apoie o braço na coxa e flexione com halter.","Sit, rest arm on thigh and curl with dumbbell.","Asseyez-vous, appuyez le bras sur la cuisse et pliez avec un haltère.",biceps_brachii,Bíceps Braquial,dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (com equipamento); Academia,135,,https://drive.google.com/file/d/1p33oOdPdCNAosV0cuGQOPOKvgHH9BL8S/view?usp=sharing
ex_202,e27abd07-0e77-4cee-9615-5b4053e29caa,Rosca inversa,Reverse curl,Curl inversé,Segure a barra em pegada pronada e flexione os braços.,Hold barbell with overhand grip and curl.,Tenez la barre en prise pronation et pliez les bras.,biceps_brachii; forearms,Bíceps Braquial; Antebraços,bar_fixed_bar,barra/barra fixa,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (com equipamento); Academia,150,,https://drive.google.com/file/d/1sP7ch5otSkq2klxul7vGOJ_m_Yjr_-9r/view?usp=sharing
ex_203,5fe6e086-3d6b-43c3-aaa7-196612ccffb7,Chin-up (barra com pegada supinada),Chin-up (supinated grip bar),Tractions (prise supination),Segure a barra em pegada supinada e puxe o corpo para cima.,Hold bar with underhand grip and pull body up.,Tenez la barre en supination et tirez le corps vers le haut.,biceps_brachii; back,Costas (Geral); Bíceps Braquial,bar_fixed_bar,barra/barra fixa,advanced,Avançado,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,190,,https://drive.google.com/file/d/1ikriIMynWsbI6HMXmUZEwGS3afq4BdMY/view?usp=sharing
ex_204,9709490c-a6ae-46ac-9093-7eb0327447ab,Body row com pegada fechada,Body row with close grip,Rowing au poids du corps prise serrée,"Deitado sob a barra, puxe o corpo mantendo a pegada fechada.","Under the bar, pull body with close grip.","Sous la barre, tirez le corps avec une prise serrée.",biceps_brachii; back,Costas (Geral); Bíceps Braquial,bar_fixed_bar,barra/barra fixa,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,180,,https://drive.google.com/file/d/1enZ1N4kuV1WsCNG7PBWalGWr3srz5xA8/view?usp=sharing
ex_205,fd59ad9b-2b8e-4cc8-b00f-aa62f2e52d2c,Flexão australiana em mesa baixa,Australian push-up on low bar,Pompes australiennes sur barre basse,"Com o corpo inclinado, faça flexão invertida na barra baixa.","With body inclined, do inverted push-up on low bar.","Avec le corps incliné, faites des pompes inversées sur une barre basse.",biceps_brachii; back; arms,Costas (Geral); Braços (Geral); Bíceps Braquial,bar_fixed_bar,barra/barra fixa,intermediate,Intermediário,none,Nenhuma,none,Nenhuma,Casa (com equipamento); Academia,140,,https://drive.google.com/file/d/10ZyMaJ872VDU2vUOViQVMJ481aJ8R5L-/view?usp=sharing
ex_206,884cd7e1-a021-4a44-914f-b127b6073996,Rosca 21 com halteres,21s biceps curl with dumbbells,Curl 21 avec haltères,Faça 21 repetições divididas em 3 amplitudes de movimento.,Perform 21 reps divided into 3 ranges of motion.,Faites 21 répétitions divisées en 3 amplitudes de mouvement.,biceps_brachii; arms; forearms,Braços (Geral); Bíceps Braquial; Antebraços,dumbbells,halteres,advanced,Avançado,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hipertensão ; Obesidade ; Ombro; Pós-parto,Casa (com equipamento); Academia,145,,https://drive.google.com/file/d/1VOCe3X-6m75wvRbzLaVfftvBaamgqxOn/view?usp=sharing
ex_207,2357323c-d084-4018-a63e-7db9c9461587,Rosca martelo alternada com halteres,Alternating hammer curl with dumbbells,Curl marteau alterné avec haltères,Alterne a execução da rosca martelo entre os braços.,Alternate hammer curls between arms.,Alternez les curls marteau entre les bras.,biceps_brachii; arms; forearms,Braços (Geral); Bíceps Braquial; Antebraços,dumbbells,halteres,intermediate,Intermediário,pregnancy,Gravidez,asthma; diabetes; high_blood_pressure; cervical_hernia; lumbar_hernia; obesity; heart_condition; shoulder_pain; pregnancy_postpartum,Asma ; Condição Cardíaca ; Diabetes; Hérnia Cervical; Hipertensão ; Lombar; Obesidade ; Ombro; Pescoço; Pós-parto,Casa (com equipamento); Academia,140,,https://drive.google.com/file/d/1gSQEY8noJCdWgomeMV0dmNP3VyOlFEDE/view?usp=sharing
